delivery_id,order_number,delivery_date,vehicle_id,driver_id,customer_id,depot_id,distance_km,weight_kg,planned_departure,actual_departure,planned_arrival,actual_arrival,completion_time,loading_time_minutes,travel_time_minutes,parking_time_minutes,service_time_minutes,is_late,late_minutes,status,priority,cost_thb,traffic_level,weather,day_of_week,hour_of_day
DEL_008093,ORD_008093,2025-12-07,VEH_010,DRV_044,CUST_0356,DEPOT_004,9.48,624,2025-12-07 08:31:00,2025-12-07 08:21:00,2025-12-07 08:59:00,2025-12-07 09:40:51.211908,2025-12-07 09:57:51.211908,12,53.9,6,11,False,0,delivered,urgent,75.83,1.89,clear,Sunday,8
DEL_008095,ORD_008095,2025-07-02,VEH_038,DRV_074,CUST_0277,DEPOT_002,17.1,1138,2025-07-02 06:55:00,2025-07-02 06:49:00,2025-07-02 07:46:00,2025-07-02 08:28:15.919732,2025-07-02 08:53:15.919732,36,60.3,13,12,False,0,delivered,high,205.24,1.17,rain,Wednesday,6
DEL_008096,ORD_008096,2025-10-20,VEH_050,DRV_081,CUST_0101,DEPOT_002,8.95,232,2025-10-20 07:46:00,2025-10-20 08:03:00,2025-10-20 08:12:00,2025-10-20 08:51:17.979195,2025-10-20 09:04:17.979195,34,32.3,6,7,False,0,delivered,normal,71.62,1.2,cloudy,Monday,7
DEL_008097,ORD_008097,2025-07-01,VEH_013,DRV_033,CUST_0426,DEPOT_002,17.47,1198,2025-07-01 06:29:00,2025-07-01 06:20:00,2025-07-01 07:21:00,2025-07-01 08:08:19.125891,2025-07-01 08:15:19.125891,32,66.3,1,6,False,0,delivered,high,209.62,1.27,rain,Tuesday,6
DEL_008098,ORD_008098,2025-07-04,VEH_032,DRV_004,CUST_0214,DEPOT_002,11.83,317,2025-07-04 08:27:00,2025-07-04 08:17:00,2025-07-04 09:02:00,2025-07-04 10:00:30.970105,2025-07-04 10:21:30.970105,37,60.5,8,13,False,0,delivered,high,142.02,1.7,cloudy,Friday,8
DEL_008100,ORD_008100,2025-08-28,VEH_015,DRV_034,CUST_0435,DEPOT_002,16.47,3409,2025-08-28 09:06:00,2025-08-28 09:20:00,2025-08-28 09:55:00,2025-08-28 10:52:52.474790,2025-08-28 11:05:52.474790,42,73.9,8,5,False,0,delivered,normal,296.5,1.49,rain,Thursday,9
DEL_008101,ORD_008101,2025-08-03,VEH_013,DRV_036,CUST_0175,DEPOT_002,20.27,677,2025-08-03 06:06:00,2025-08-03 06:09:00,2025-08-03 07:06:00,2025-08-03 07:33:46.816238,2025-08-03 07:49:46.816238,31,54.8,1,15,False,0,delivered,urgent,243.27,0.9,rain,Sunday,6
DEL_008102,ORD_008102,2025-11-25,VEH_019,DRV_100,CUST_0083,DEPOT_004,20.07,4960,2025-11-25 07:55:00,2025-11-25 08:05:00,2025-11-25 08:55:00,2025-11-25 09:40:52.718370,2025-11-25 09:53:52.718370,24,89.9,0,13,False,0,delivered,urgent,501.64,1.49,cloudy,Tuesday,7
DEL_008103,ORD_008103,2025-07-27,VEH_035,DRV_088,CUST_0312,DEPOT_005,9.73,99,2025-07-27 09:07:00,2025-07-27 09:11:00,2025-07-27 09:36:00,2025-07-27 10:32:31.712275,2025-07-27 11:01:31.712275,37,43.5,11,18,False,0,delivered,urgent,77.81,1.49,clear,Sunday,9
DEL_008106,ORD_008106,2025-10-02,VEH_024,DRV_081,CUST_0302,DEPOT_002,2.0,3566,2025-10-02 08:08:00,2025-10-02 08:06:00,2025-10-02 08:14:00,2025-10-02 08:49:22.457768,2025-10-02 09:04:22.457768,42,8.4,3,12,False,0,delivered,high,36.0,1.4,cloudy,Thursday,8
DEL_008108,ORD_008108,2025-09-25,VEH_011,DRV_026,CUST_0284,DEPOT_003,19.88,753,2025-09-25 06:24:00,2025-09-25 06:29:00,2025-09-25 07:23:00,2025-09-25 07:38:35.256715,2025-09-25 08:02:35.256715,17,56.6,3,21,False,0,delivered,urgent,159.07,0.95,rain,Thursday,6
DEL_008109,ORD_008109,2025-11-24,VEH_033,DRV_071,CUST_0318,DEPOT_003,19.98,278,2025-11-24 08:19:00,2025-11-24 08:21:00,2025-11-24 09:18:00,2025-11-24 09:55:26.728457,2025-11-24 10:23:26.728457,23,78.4,9,19,False,0,delivered,high,159.82,1.31,clear,Monday,8
DEL_008110,ORD_008110,2025-10-03,VEH_009,DRV_088,CUST_0444,DEPOT_005,23.64,76,2025-10-03 08:37:00,2025-10-03 08:44:00,2025-10-03 09:47:00,2025-10-03 11:15:41.280167,2025-10-03 11:46:41.280167,39,116.7,8,23,False,0,cancelled,high,189.15,1.65,rain,Friday,8
DEL_008111,ORD_008111,2025-07-23,VEH_019,DRV_023,CUST_0193,DEPOT_004,7.27,1412,2025-07-23 08:00:00,2025-07-23 07:59:00,2025-07-23 08:21:00,2025-07-23 08:51:35.137974,2025-07-23 09:04:35.137974,19,35.6,6,7,False,0,delivered,high,181.84,1.63,rain,Wednesday,8
DEL_008112,ORD_008112,2025-07-21,VEH_016,DRV_044,CUST_0257,DEPOT_004,21.74,3564,2025-07-21 09:22:00,2025-07-21 09:17:00,2025-07-21 10:27:00,2025-07-21 11:26:27.485672,2025-07-21 11:49:27.485672,12,108.5,9,14,False,0,failed,urgent,391.29,1.66,rain,Monday,9
DEL_008113,ORD_008113,2026-01-25,VEH_013,DRV_073,CUST_0234,DEPOT_002,11.41,1240,2026-01-25 08:54:00,2026-01-25 08:45:00,2026-01-25 09:28:00,2026-01-25 10:31:52.675463,2026-01-25 10:54:52.675463,33,64.9,2,21,False,0,delivered,urgent,136.94,1.9,cloudy,Sunday,8
DEL_008114,ORD_008114,2025-10-07,VEH_038,DRV_078,CUST_0235,DEPOT_002,10.59,552,2025-10-07 08:31:00,2025-10-07 08:27:00,2025-10-07 09:02:00,2025-10-07 09:38:20.591304,2025-10-07 10:04:20.591304,30,34.3,8,18,False,0,delivered,high,127.06,1.08,rain,Tuesday,8
DEL_008115,ORD_008115,2025-12-04,VEH_018,DRV_004,CUST_0073,DEPOT_002,18.37,384,2025-12-04 08:13:00,2025-12-04 08:11:00,2025-12-04 09:08:00,2025-12-04 10:23:05.463253,2025-12-04 10:47:05.463253,39,97.1,8,16,False,0,delivered,high,146.98,1.76,clear,Thursday,8
DEL_008116,ORD_008116,2025-07-04,VEH_007,DRV_011,CUST_0038,DEPOT_004,5.79,125,2025-07-04 07:46:00,2025-07-04 07:40:00,2025-07-04 08:03:00,2025-07-04 08:35:19.276250,2025-07-04 08:51:19.276250,20,33.3,12,4,False,0,delivered,urgent,69.44,1.92,rain,Friday,7
DEL_008117,ORD_008117,2025-09-10,VEH_034,DRV_042,CUST_0417,DEPOT_001,15.0,635,2025-09-10 07:40:00,2025-09-10 07:59:00,2025-09-10 08:25:00,2025-09-10 09:05:10.643991,2025-09-10 09:28:10.643991,31,60.2,3,20,False,0,delivered,normal,120.03,1.34,rain,Wednesday,7
DEL_008119,ORD_008119,2025-12-18,VEH_019,DRV_082,CUST_0369,DEPOT_004,28.32,2972,2025-12-18 08:22:00,2025-12-18 08:36:00,2025-12-18 09:46:00,2025-12-18 11:12:30.719100,2025-12-18 11:16:30.719100,17,154.5,4,0,False,0,delivered,high,707.89,1.82,cloudy,Thursday,8
DEL_008120,ORD_008120,2025-07-11,VEH_024,DRV_085,CUST_0136,DEPOT_002,18.48,2344,2025-07-11 08:14:00,2025-07-11 08:20:00,2025-07-11 09:09:00,2025-07-11 09:50:49.031865,2025-07-11 10:06:49.031865,31,63.8,12,4,False,0,delivered,high,332.71,1.15,rain,Friday,8
DEL_008121,ORD_008121,2025-07-07,VEH_042,DRV_082,CUST_0324,DEPOT_004,19.29,316,2025-07-07 08:15:00,2025-07-07 08:20:00,2025-07-07 09:12:00,2025-07-07 10:15:07.723602,2025-07-07 10:19:07.723602,19,104.1,2,2,False,0,delivered,urgent,154.34,1.8,cloudy,Monday,8
DEL_008122,ORD_008122,2026-01-13,VEH_047,DRV_026,CUST_0054,DEPOT_003,21.08,1569,2026-01-13 06:23:00,2026-01-13 06:35:00,2026-01-13 07:26:00,2026-01-13 07:50:14.114180,2026-01-13 08:05:14.114180,19,69.2,3,12,False,0,delivered,normal,252.93,1.09,clear,Tuesday,6
DEL_008123,ORD_008123,2025-08-01,VEH_017,DRV_013,CUST_0415,DEPOT_005,19.37,326,2025-08-01 08:47:00,2025-08-01 08:55:00,2025-08-01 09:45:00,2025-08-01 10:44:19.906599,2025-08-01 11:14:19.906599,39,75.3,10,20,False,0,delivered,high,154.93,1.3,cloudy,Friday,8
DEL_008124,ORD_008124,2025-10-07,VEH_041,DRV_077,CUST_0245,DEPOT_003,3.34,598,2025-10-07 08:10:00,2025-10-07 08:02:00,2025-10-07 08:20:00,2025-10-07 08:39:43.711405,2025-10-07 09:05:43.711405,24,11.7,10,16,False,0,delivered,urgent,26.74,1.17,clear,Tuesday,8
DEL_008125,ORD_008125,2025-12-26,VEH_022,DRV_071,CUST_0328,DEPOT_003,9.34,2432,2025-12-26 09:57:00,2025-12-26 10:11:00,2025-12-26 10:25:00,2025-12-26 11:03:54.155036,2025-12-26 11:33:54.155036,24,48.9,6,24,False,0,delivered,urgent,168.06,1.75,rain,Friday,9
DEL_008126,ORD_008126,2025-11-11,VEH_023,DRV_096,CUST_0002,DEPOT_003,19.19,543,2025-11-11 08:49:00,2025-11-11 09:03:00,2025-11-11 09:46:00,2025-11-11 10:59:04.655019,2025-11-11 11:16:04.655019,24,112.1,4,13,False,0,delivered,urgent,153.54,1.95,cloudy,Tuesday,8
DEL_008128,ORD_008128,2025-07-31,VEH_017,DRV_058,CUST_0360,DEPOT_005,24.66,131,2025-07-31 07:46:00,2025-07-31 08:03:00,2025-07-31 08:59:00,2025-07-31 09:51:47.747802,2025-07-31 10:19:47.747802,42,83.8,7,21,False,0,delivered,urgent,197.28,1.13,clear,Thursday,7
DEL_008129,ORD_008129,2025-07-02,VEH_027,DRV_089,CUST_0496,DEPOT_005,21.24,778,2025-07-02 07:07:00,2025-07-02 07:17:00,2025-07-02 08:10:00,2025-07-02 09:11:39.775817,2025-07-02 09:42:39.775817,42,82.7,6,25,False,0,delivered,urgent,169.89,1.3,clear,Wednesday,7
DEL_008130,ORD_008130,2025-10-25,VEH_041,DRV_040,CUST_0125,DEPOT_003,4.57,132,2025-10-25 08:58:00,2025-10-25 08:50:00,2025-10-25 09:11:00,2025-10-25 09:33:16.628593,2025-10-25 10:10:16.628593,23,17.3,10,27,False,0,delivered,normal,36.54,1.26,cloudy,Saturday,8
DEL_008131,ORD_008131,2025-07-08,VEH_041,DRV_087,CUST_0464,DEPOT_003,18.95,127,2025-07-08 06:23:00,2025-07-08 06:38:00,2025-07-08 07:19:00,2025-07-08 07:46:04.203447,2025-07-08 08:06:04.203447,16,65.1,4,16,False,0,delivered,high,151.63,1.14,clear,Tuesday,6
DEL_008132,ORD_008132,2025-08-04,VEH_015,DRV_056,CUST_0004,DEPOT_002,12.7,3393,2025-08-04 06:40:00,2025-08-04 06:53:00,2025-08-04 07:18:00,2025-08-04 08:03:39.118701,2025-08-04 08:27:39.118701,39,50.7,9,15,False,0,delivered,high,228.53,1.33,clear,Monday,6
DEL_008133,ORD_008133,2025-12-26,VEH_019,DRV_069,CUST_0151,DEPOT_004,14.65,370,2025-12-26 07:53:00,2025-12-26 08:00:00,2025-12-26 08:36:00,2025-12-26 09:34:02.844802,2025-12-26 10:10:02.844802,24,85.0,14,22,False,0,delivered,urgent,366.16,1.94,cloudy,Friday,7
DEL_008134,ORD_008134,2026-01-01,VEH_005,DRV_068,CUST_0145,DEPOT_001,11.18,128,2026-01-01 07:36:00,2026-01-01 07:53:00,2026-01-01 08:09:00,2026-01-01 08:39:11.811720,2026-01-01 09:10:11.811720,33,38.2,8,23,False,0,delivered,normal,89.46,1.14,cloudy,Thursday,7
DEL_008135,ORD_008135,2026-01-28,VEH_050,DRV_020,CUST_0380,DEPOT_002,10.71,321,2026-01-28 08:29:00,2026-01-28 08:24:00,2026-01-28 09:01:00,2026-01-28 09:38:04.943341,2026-01-28 10:07:04.943341,31,36.1,10,19,False,0,delivered,normal,85.71,1.12,cloudy,Wednesday,8
DEL_008136,ORD_008136,2025-09-10,VEH_046,DRV_017,CUST_0348,DEPOT_001,13.9,775,2025-09-10 09:35:00,2025-09-10 09:34:00,2025-09-10 10:16:00,2025-09-10 11:04:40.990660,2025-09-10 11:24:40.990660,27,64.7,6,14,False,0,delivered,normal,111.17,1.55,rain,Wednesday,9
DEL_008137,ORD_008137,2025-09-04,VEH_020,DRV_018,CUST_0416,DEPOT_005,18.56,296,2025-09-04 07:55:00,2025-09-04 07:55:00,2025-09-04 08:50:00,2025-09-04 09:35:48.163597,2025-09-04 09:47:48.163597,50,58.8,0,12,False,0,delivered,urgent,148.44,1.06,cloudy,Thursday,7
DEL_008138,ORD_008138,2025-09-22,VEH_019,DRV_009,CUST_0362,DEPOT_004,26.32,6107,2025-09-22 07:47:00,2025-09-22 07:42:00,2025-09-22 09:05:00,2025-09-22 09:50:11.350509,2025-09-22 10:04:11.350509,15,107.2,6,8,False,0,delivered,normal,657.99,1.36,cloudy,Monday,7
DEL_008140,ORD_008140,2025-11-17,VEH_033,DRV_040,CUST_0406,DEPOT_003,32.23,221,2025-11-17 09:24:00,2025-11-17 09:24:00,2025-11-17 11:00:00,2025-11-17 12:39:47.388572,2025-11-17 12:52:47.388572,17,177.8,6,7,False,0,delivered,normal,257.82,1.84,cloudy,Monday,9
DEL_008141,ORD_008141,2025-09-22,VEH_023,DRV_010,CUST_0444,DEPOT_003,7.65,498,2025-09-22 06:09:00,2025-09-22 06:02:00,2025-09-22 06:31:00,2025-09-22 06:53:22.649912,2025-09-22 07:20:22.649912,21,26.4,8,19,False,0,delivered,urgent,61.19,1.15,rain,Monday,6
DEL_008143,ORD_008143,2026-01-15,VEH_013,DRV_056,CUST_0417,DEPOT_002,11.85,1433,2026-01-15 07:32:00,2026-01-15 07:22:00,2026-01-15 08:07:00,2026-01-15 09:12:51.263361,2026-01-15 09:29:51.263361,32,67.9,8,9,False,0,delivered,high,142.24,1.91,clear,Thursday,7
DEL_008144,ORD_008144,2025-07-23,VEH_010,DRV_008,CUST_0118,DEPOT_004,16.16,95,2025-07-23 09:04:00,2025-07-23 08:56:00,2025-07-23 09:52:00,2025-07-23 10:44:49.212904,2025-07-23 11:04:49.212904,21,84.8,13,7,False,0,delivered,high,129.31,1.75,cloudy,Wednesday,9
DEL_008145,ORD_008145,2025-09-20,VEH_016,DRV_043,CUST_0109,DEPOT_004,29.56,788,2025-09-20 07:30:00,2025-09-20 07:37:00,2025-09-20 08:58:00,2025-09-20 10:30:24.434305,2025-09-20 10:50:24.434305,11,164.4,4,16,False,0,delivered,high,532.13,1.85,cloudy,Saturday,7
DEL_008146,ORD_008146,2026-01-30,VEH_006,DRV_025,CUST_0134,DEPOT_005,5.98,628,2026-01-30 07:12:00,2026-01-30 07:12:00,2026-01-30 07:29:00,2026-01-30 08:26:21.349989,2026-01-30 08:36:21.349989,45,32.4,4,6,False,0,delivered,high,47.83,1.8,cloudy,Friday,7
DEL_008147,ORD_008147,2025-08-22,VEH_008,DRV_033,CUST_0291,DEPOT_002,19.52,4357,2025-08-22 07:01:00,2025-08-22 07:06:00,2025-08-22 07:59:00,2025-08-22 08:48:30.723986,2025-08-22 09:04:30.723986,35,74.5,8,8,False,0,delivered,urgent,487.99,1.27,rain,Friday,7
DEL_008148,ORD_008148,2025-12-10,VEH_006,DRV_019,CUST_0026,DEPOT_005,20.39,90,2025-12-10 06:20:00,2025-12-10 06:29:00,2025-12-10 07:21:00,2025-12-10 08:21:50.352149,2025-12-10 08:43:50.352149,38,79.8,6,16,False,0,delivered,normal,163.13,1.31,cloudy,Wednesday,6
DEL_008150,ORD_008150,2025-07-24,VEH_041,DRV_072,CUST_0295,DEPOT_003,35.32,227,2025-07-24 07:22:00,2025-07-24 07:30:00,2025-07-24 09:07:00,2025-07-24 10:17:53.799775,2025-07-24 10:26:53.799775,19,157.9,1,8,False,0,delivered,high,282.55,1.49,cloudy,Thursday,7
DEL_008151,ORD_008151,2025-11-05,VEH_028,DRV_015,CUST_0395,DEPOT_003,8.5,2268,2025-11-05 08:52:00,2025-11-05 09:00:00,2025-11-05 09:17:00,2025-11-05 09:38:33.583038,2025-11-05 09:46:33.583038,18,28.6,5,3,False,0,delivered,high,152.91,1.12,cloudy,Wednesday,8
DEL_008152,ORD_008152,2026-01-01,VEH_009,DRV_075,CUST_0231,DEPOT_005,17.37,486,2026-01-01 07:51:00,2026-01-01 07:49:00,2026-01-01 08:43:00,2026-01-01 10:00:15.993105,2026-01-01 10:25:15.993105,47,87.3,5,20,False,0,delivered,normal,138.94,1.67,clear,Thursday,7
DEL_008153,ORD_008153,2025-11-26,VEH_013,DRV_004,CUST_0498,DEPOT_002,2.0,1083,2025-11-26 07:10:00,2025-11-26 07:09:00,2025-11-26 07:16:00,2025-11-26 07:49:14.611835,2025-11-26 08:16:14.611835,31,6.2,12,15,False,0,delivered,urgent,24.0,1.04,cloudy,Wednesday,7
DEL_008154,ORD_008154,2025-10-29,VEH_038,DRV_063,CUST_0350,DEPOT_002,17.85,252,2025-10-29 07:03:00,2025-10-29 07:11:00,2025-10-29 07:56:00,2025-10-29 09:06:17.945305,2025-10-29 09:35:17.945305,38,90.3,7,22,False,0,delivered,high,214.25,1.69,clear,Wednesday,7
DEL_008155,ORD_008155,2025-07-11,VEH_045,DRV_015,CUST_0039,DEPOT_003,22.0,3174,2025-07-11 08:07:00,2025-07-11 08:17:00,2025-07-11 09:12:00,2025-07-11 09:56:34.644339,2025-07-11 10:04:34.644339,19,91.6,3,5,False,0,delivered,urgent,395.92,1.39,clear,Friday,8
DEL_008157,ORD_008157,2025-12-20,VEH_035,DRV_024,CUST_0014,DEPOT_005,19.89,503,2025-12-20 07:39:00,2025-12-20 07:38:00,2025-12-20 08:38:00,2025-12-20 09:48:42.974300,2025-12-20 10:18:42.974300,38,87.7,2,28,False,0,failed,urgent,159.13,1.47,clear,Saturday,7
DEL_008158,ORD_008158,2025-12-30,VEH_023,DRV_071,CUST_0287,DEPOT_003,18.48,254,2025-12-30 08:22:00,2025-12-30 08:22:00,2025-12-30 09:17:00,2025-12-30 09:42:11.902753,2025-12-30 10:08:11.902753,16,62.2,8,18,False,0,delivered,high,147.87,1.12,clear,Tuesday,8
DEL_008160,ORD_008160,2025-12-23,VEH_029,DRV_088,CUST_0253,DEPOT_005,8.33,718,2025-12-23 09:36:00,2025-12-23 09:26:00,2025-12-23 10:00:00,2025-12-23 10:44:18.930294,2025-12-23 11:00:18.930294,38,26.3,5,11,False,0,delivered,normal,99.95,1.05,cloudy,Tuesday,9
DEL_008162,ORD_008162,2025-10-09,VEH_032,DRV_085,CUST_0151,DEPOT_002,12.09,194,2025-10-09 08:56:00,2025-10-09 09:11:00,2025-10-09 09:32:00,2025-10-09 10:26:52.843531,2025-10-09 10:54:52.843531,41,57.9,14,14,False,0,delivered,high,145.1,1.6,clear,Thursday,8
DEL_008163,ORD_008163,2025-10-29,VEH_016,DRV_008,CUST_0187,DEPOT_004,18.42,217,2025-10-29 08:13:00,2025-10-29 08:16:00,2025-10-29 09:08:00,2025-10-29 09:36:42.235230,2025-10-29 09:42:42.235230,14,67.7,3,3,False,0,delivered,high,331.5,1.23,rain,Wednesday,8
DEL_008164,ORD_008164,2026-01-07,VEH_020,DRV_018,CUST_0164,DEPOT_005,2.0,293,2026-01-07 06:52:00,2026-01-07 07:04:00,2026-01-07 06:58:00,2026-01-07 07:39:33.684191,2026-01-07 08:06:33.684191,40,5.6,5,22,False,0,delivered,normal,16.0,0.93,cloudy,Wednesday,6
DEL_008165,ORD_008165,2025-08-25,VEH_010,DRV_011,CUST_0175,DEPOT_004,24.98,716,2025-08-25 06:37:00,2025-08-25 06:40:00,2025-08-25 07:51:00,2025-08-25 08:35:06.613348,2025-08-25 08:50:06.613348,19,102.1,0,15,False,0,delivered,urgent,199.86,1.36,clear,Monday,6
DEL_008166,ORD_008166,2025-11-05,VEH_007,DRV_082,CUST_0481,DEPOT_004,21.07,123,2025-11-05 09:57:00,2025-11-05 09:52:00,2025-11-05 11:00:00,2025-11-05 11:31:43.617439,2025-11-05 11:50:43.617439,21,78.7,5,14,False,0,delivered,normal,252.81,1.25,clear,Wednesday,9
DEL_008167,ORD_008167,2025-12-13,VEH_003,DRV_003,CUST_0331,DEPOT_004,17.67,808,2025-12-13 06:37:00,2025-12-13 06:42:00,2025-12-13 07:30:00,2025-12-13 08:02:19.790005,2025-12-13 08:23:19.790005,16,69.3,5,16,False,0,delivered,normal,212.0,1.31,clear,Saturday,6
DEL_008168,ORD_008168,2025-08-21,VEH_028,DRV_094,CUST_0188,DEPOT_003,2.04,663,2025-08-21 07:22:00,2025-08-21 07:13:00,2025-08-21 07:28:00,2025-08-21 07:48:59.398890,2025-08-21 08:04:59.398890,18,9.0,5,11,False,0,delivered,high,36.74,1.47,clear,Thursday,7
DEL_008169,ORD_008169,2025-10-02,VEH_040,DRV_069,CUST_0005,DEPOT_004,14.17,523,2025-10-02 07:38:00,2025-10-02 07:43:00,2025-10-02 08:20:00,2025-10-02 09:15:31.680100,2025-10-02 09:56:31.680100,12,81.5,13,28,False,0,failed,normal,113.33,1.92,cloudy,Thursday,7
DEL_008171,ORD_008171,2026-01-18,VEH_017,DRV_048,CUST_0313,DEPOT_005,19.77,268,2026-01-18 06:49:00,2026-01-18 06:48:00,2026-01-18 07:48:00,2026-01-18 08:46:04.186254,2026-01-18 09:00:04.186254,41,75.1,5,9,False,0,delivered,normal,158.19,1.27,clear,Sunday,6
DEL_008172,ORD_008172,2025-08-20,VEH_024,DRV_074,CUST_0183,DEPOT_002,13.13,1507,2025-08-20 07:01:00,2025-08-20 06:55:00,2025-08-20 07:40:00,2025-08-20 08:23:37.169704,2025-08-20 08:46:37.169704,38,49.6,2,21,False,0,delivered,high,236.43,1.26,rain,Wednesday,7
DEL_008173,ORD_008173,2025-11-05,VEH_025,DRV_006,CUST_0325,DEPOT_004,13.57,251,2025-11-05 06:27:00,2025-11-05 06:36:00,2025-11-05 07:07:00,2025-11-05 07:36:50.912089,2025-11-05 08:06:50.912089,23,53.8,8,22,False,0,delivered,normal,108.58,1.32,rain,Wednesday,6
DEL_008174,ORD_008174,2025-07-24,VEH_009,DRV_064,CUST_0057,DEPOT_005,12.83,73,2025-07-24 09:01:00,2025-07-24 09:09:00,2025-07-24 09:39:00,2025-07-24 10:48:25.825076,2025-07-24 11:22:25.825076,37,65.4,8,26,False,0,delivered,high,102.67,1.7,cloudy,Thursday,9
DEL_008175,ORD_008175,2025-09-25,VEH_038,DRV_034,CUST_0259,DEPOT_002,18.55,395,2025-09-25 08:48:00,2025-09-25 08:59:00,2025-09-25 09:43:00,2025-09-25 10:50:59.402610,2025-09-25 11:17:59.402610,32,90.0,14,13,False,0,delivered,high,222.62,1.62,clear,Thursday,8
DEL_008176,ORD_008176,2025-07-28,VEH_025,DRV_011,CUST_0020,DEPOT_004,20.69,768,2025-07-28 06:21:00,2025-07-28 06:36:00,2025-07-28 07:23:00,2025-07-28 07:42:16.797720,2025-07-28 07:50:16.797720,15,65.3,4,4,False,0,delivered,urgent,165.53,1.05,cloudy,Monday,6
DEL_008177,ORD_008177,2025-08-16,VEH_029,DRV_054,CUST_0198,DEPOT_005,13.43,1422,2025-08-16 09:55:00,2025-08-16 10:01:00,2025-08-16 10:35:00,2025-08-16 11:50:58.094082,2025-08-16 12:00:58.094082,47,74.0,9,1,False,0,delivered,high,161.16,1.84,rain,Saturday,9
DEL_008178,ORD_008178,2025-09-30,VEH_026,DRV_047,CUST_0159,DEPOT_002,2.55,2014,2025-09-30 08:39:00,2025-09-30 08:33:00,2025-09-30 08:46:00,2025-09-30 09:26:40.848620,2025-09-30 09:47:40.848620,38,14.7,9,12,False,0,delivered,high,45.99,1.92,rain,Tuesday,8
DEL_008181,ORD_008181,2025-07-20,VEH_041,DRV_026,CUST_0131,DEPOT_003,27.53,346,2025-07-20 06:37:00,2025-07-20 06:27:00,2025-07-20 07:59:00,2025-07-20 08:57:54.733572,2025-07-20 09:12:54.733572,19,122.9,5,10,False,0,delivered,normal,220.24,1.49,rain,Sunday,6
DEL_008182,ORD_008182,2025-09-15,VEH_024,DRV_034,CUST_0337,DEPOT_002,9.16,1822,2025-09-15 09:47:00,2025-09-15 09:41:00,2025-09-15 10:14:00,2025-09-15 10:48:40.699169,2025-09-15 11:02:40.699169,36,28.7,10,4,False,0,delivered,high,164.95,1.04,cloudy,Monday,9
DEL_008183,ORD_008183,2025-07-14,VEH_043,DRV_007,CUST_0010,DEPOT_001,13.46,776,2025-07-14 08:27:00,2025-07-14 08:36:00,2025-07-14 09:07:00,2025-07-14 09:37:09.606229,2025-07-14 09:49:09.606229,33,45.2,3,9,False,0,delivered,urgent,107.68,1.12,rain,Monday,8
DEL_008184,ORD_008184,2025-12-26,VEH_032,DRV_076,CUST_0417,DEPOT_002,11.85,1145,2025-12-26 06:44:00,2025-12-26 06:42:00,2025-12-26 07:19:00,2025-12-26 07:54:55.333378,2025-12-26 08:09:55.333378,28,37.9,4,11,False,0,delivered,urgent,142.24,1.07,cloudy,Friday,6
DEL_008185,ORD_008185,2026-01-12,VEH_032,DRV_078,CUST_0082,DEPOT_002,18.06,1450,2026-01-12 09:48:00,2026-01-12 10:00:00,2026-01-12 10:42:00,2026-01-12 11:47:16.378469,2026-01-12 12:13:16.378469,41,86.3,12,14,False,0,delivered,urgent,216.74,1.59,clear,Monday,9
DEL_008186,ORD_008186,2025-11-13,VEH_034,DRV_017,CUST_0031,DEPOT_001,5.61,224,2025-11-13 08:29:00,2025-11-13 08:42:00,2025-11-13 08:45:00,2025-11-13 09:13:53.052272,2025-11-13 09:41:53.052272,34,19.9,9,19,False,0,delivered,urgent,44.84,1.18,rain,Thursday,8
DEL_008187,ORD_008187,2025-07-03,VEH_021,DRV_016,CUST_0027,DEPOT_001,6.55,88,2025-07-03 07:45:00,2025-07-03 08:04:00,2025-07-03 08:04:00,2025-07-03 08:46:13.787501,2025-07-03 09:05:13.787501,33,36.2,6,13,False,0,delivered,normal,52.38,1.84,rain,Thursday,7
DEL_008188,ORD_008188,2025-07-22,VEH_029,DRV_058,CUST_0300,DEPOT_005,9.94,394,2025-07-22 07:44:00,2025-07-22 07:54:00,2025-07-22 08:13:00,2025-07-22 09:00:45.061332,2025-07-22 09:28:45.061332,49,34.8,5,23,False,0,delivered,high,119.33,1.16,rain,Tuesday,7
DEL_008189,ORD_008189,2025-09-10,VEH_023,DRV_087,CUST_0204,DEPOT_003,7.38,180,2025-09-10 07:12:00,2025-09-10 07:04:00,2025-09-10 07:34:00,2025-09-10 08:04:17.671191,2025-09-10 08:29:17.671191,16,34.3,6,19,False,0,delivered,normal,59.07,1.55,rain,Wednesday,7
DEL_008191,ORD_008191,2026-01-13,VEH_005,DRV_027,CUST_0265,DEPOT_001,19.93,66,2026-01-13 07:54:00,2026-01-13 07:56:00,2026-01-13 08:53:00,2026-01-13 09:28:25.769748,2026-01-13 09:38:25.769748,23,69.4,3,7,False,0,delivered,urgent,159.45,1.16,rain,Tuesday,7
DEL_008193,ORD_008193,2025-10-02,VEH_017,DRV_070,CUST_0118,DEPOT_005,11.19,570,2025-10-02 08:52:00,2025-10-02 08:45:00,2025-10-02 09:25:00,2025-10-02 10:24:37.281417,2025-10-02 10:37:37.281417,45,50.6,11,2,False,0,delivered,high,89.54,1.51,cloudy,Thursday,8
